::1 - - [20/May/2021:09:16:27 -0700] "GET /phpmyadmin/ HTTP/1.1" 200 7945
::1 - - [20/May/2021:09:21:03 -0700] "GET /add_joke.php?newjoke=Can+a+kangaroo+jump+higher+than+the+tall+building%3F&newanswer=Of+course%2C+the+building+can%27t+jump HTTP/1.1" 200 124
::1 - - [20/May/2021:09:21:10 -0700] "POST /phpmyadmin/navigation.php?ajax_request=1&token=ef818841c24f9005474ea8b05db7ecc1 HTTP/1.1" 200 2058
::1 - - [20/May/2021:09:21:11 -0700] "POST /phpmyadmin/navigation.php?ajax_request=1&token=ef818841c24f9005474ea8b05db7ecc1 HTTP/1.1" 200 2058
::1 - - [20/May/2021:09:21:15 -0700] "GET /phpmyadmin/sql.php?db=test&table=jokes_table&token=ef818841c24f9005474ea8b05db7ecc1&pos=0&ajax_request=true&ajax_page_request=true&menuHashes=5b902375-bfca2382-8735809f&_nocache=1621527675116597698 HTTP/1.1" 200 30668
::1 - - [20/May/2021:09:21:15 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=ef818841c24f9005474ea8b05db7ecc1 HTTP/1.1" 200 214
::1 - - [20/May/2021:09:22:31 -0700] "GET /add_joke.php?newjoke=Can+a+kangaroo+jump+higher+than+the+tall+building%3F&newanswer=Of+course%2C+the+building+can%27t+jump HTTP/1.1" 200 184
::1 - - [20/May/2021:09:23:02 -0700] "GET /add_joke.php?newjoke=Can+a+kangaroo+jump+higher+than+the+tall+building%3F&newanswer=Of+course%2C+the+building+can%27t+jump HTTP/1.1" 200 184
::1 - - [20/May/2021:09:23:05 -0700] "GET /add_joke.php?newjoke=Can+a+kangaroo+jump+higher+than+the+tall+building%3F&newanswer=Of+course%2C+the+building+can%27t+jump HTTP/1.1" 200 184
::1 - - [20/May/2021:09:24:08 -0700] "GET /add_joke.php?newjoke=Can+a+kangaroo+jump+higher+than+the+tall+building%3F&newanswer=Of+course%2C+the+building+can%27t+jump HTTP/1.1" 200 184
::1 - - [20/May/2021:09:24:11 -0700] "GET /add_joke.php?newjoke=Can+a+kangaroo+jump+higher+than+the+tall+building%3F&newanswer=Of+course%2C+the+building+can%27t+jump HTTP/1.1" 200 184
::1 - - [20/May/2021:09:24:23 -0700] "GET /add_joke.php?newjoke=Can+a+kangaroo+jump+higher+than+the+tall+building%3F&newanswer=Of+course%2C+the+building+can%27t+jump HTTP/1.1" 200 184
::1 - - [20/May/2021:09:24:24 -0700] "GET /add_joke.php?newjoke=Can+a+kangaroo+jump+higher+than+the+tall+building%3F&newanswer=Of+course%2C+the+building+can%27t+jump HTTP/1.1" 200 184
::1 - - [20/May/2021:09:24:29 -0700] "GET /add_joke.php?newjoke=Can+a+kangaroo+jump+higher+than+the+tall+building%3F&newanswer=Of+course%2C+the+building+can%27t+jump HTTP/1.1" 200 164
::1 - - [20/May/2021:09:25:19 -0700] "GET /phpmyadmin/sql.php?db=test&table=jokes_table&token=ef818841c24f9005474ea8b05db7ecc1&pos=0&ajax_request=true&ajax_page_request=true&menuHashes=5b902375-bfca2382-8735809f&_nocache=1621527919086832908 HTTP/1.1" 200 30668
::1 - - [20/May/2021:09:25:19 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=ef818841c24f9005474ea8b05db7ecc1 HTTP/1.1" 200 214
::1 - - [20/May/2021:09:25:19 -0700] "GET /phpmyadmin/sql.php?db=test&table=jokes_table&token=ef818841c24f9005474ea8b05db7ecc1&pos=0&ajax_request=true&ajax_page_request=true&menuHashes=5b902375-bfca2382-8735809f&_nocache=1621527919909180384 HTTP/1.1" 200 30668
::1 - - [20/May/2021:09:25:20 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=ef818841c24f9005474ea8b05db7ecc1 HTTP/1.1" 200 214
::1 - - [20/May/2021:09:25:20 -0700] "GET /phpmyadmin/sql.php?db=test&table=jokes_table&token=ef818841c24f9005474ea8b05db7ecc1&pos=0&ajax_request=true&ajax_page_request=true&menuHashes=5b902375-bfca2382-8735809f&_nocache=1621527920434187032 HTTP/1.1" 200 30668
::1 - - [20/May/2021:09:25:20 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=ef818841c24f9005474ea8b05db7ecc1 HTTP/1.1" 200 214
::1 - - [20/May/2021:09:25:20 -0700] "GET /phpmyadmin/sql.php?db=test&table=jokes_table&token=ef818841c24f9005474ea8b05db7ecc1&pos=0&ajax_request=true&ajax_page_request=true&menuHashes=5b902375-bfca2382-8735809f&_nocache=1621527920799653790 HTTP/1.1" 200 30668
::1 - - [20/May/2021:09:25:20 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=ef818841c24f9005474ea8b05db7ecc1 HTTP/1.1" 200 214
::1 - - [20/May/2021:09:25:21 -0700] "GET /phpmyadmin/sql.php?db=test&table=jokes_table&token=ef818841c24f9005474ea8b05db7ecc1&pos=0&ajax_request=true&ajax_page_request=true&menuHashes=5b902375-bfca2382-8735809f&_nocache=1621527921135102796 HTTP/1.1" 200 30668
::1 - - [20/May/2021:09:25:21 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=ef818841c24f9005474ea8b05db7ecc1 HTTP/1.1" 200 214
::1 - - [20/May/2021:09:26:10 -0700] "GET /add_joke.php?newjoke=Can+a+kangaroo+jump+higher+than+the+tall+building%3F&newanswer=Of+course%2C+the+building+can%27t+jump HTTP/1.1" 200 164
::1 - - [20/May/2021:09:26:11 -0700] "GET /add_joke.php?newjoke=Can+a+kangaroo+jump+higher+than+the+tall+building%3F&newanswer=Of+course%2C+the+building+can%27t+jump HTTP/1.1" 200 164
::1 - - [20/May/2021:09:26:21 -0700] "GET /phpmyadmin/sql.php?db=test&table=jokes_table&token=ef818841c24f9005474ea8b05db7ecc1&pos=0&ajax_request=true&ajax_page_request=true&menuHashes=5b902375-bfca2382-8735809f&_nocache=1621527981097963891 HTTP/1.1" 200 30668
::1 - - [20/May/2021:09:26:21 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=ef818841c24f9005474ea8b05db7ecc1 HTTP/1.1" 200 214
::1 - - [20/May/2021:09:26:21 -0700] "GET /phpmyadmin/sql.php?db=test&table=jokes_table&token=ef818841c24f9005474ea8b05db7ecc1&pos=0&ajax_request=true&ajax_page_request=true&menuHashes=5b902375-bfca2382-8735809f&_nocache=1621527981844351376 HTTP/1.1" 200 30668
::1 - - [20/May/2021:09:26:21 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=ef818841c24f9005474ea8b05db7ecc1 HTTP/1.1" 200 214
::1 - - [20/May/2021:09:26:22 -0700] "GET /phpmyadmin/sql.php?db=test&table=jokes_table&token=ef818841c24f9005474ea8b05db7ecc1&pos=0&ajax_request=true&ajax_page_request=true&menuHashes=5b902375-bfca2382-8735809f&_nocache=162152798206613612 HTTP/1.1" 200 30668
::1 - - [20/May/2021:09:26:22 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=ef818841c24f9005474ea8b05db7ecc1 HTTP/1.1" 200 214
::1 - - [20/May/2021:09:26:22 -0700] "GET /phpmyadmin/sql.php?db=test&table=jokes_table&token=ef818841c24f9005474ea8b05db7ecc1&pos=0&ajax_request=true&ajax_page_request=true&menuHashes=5b902375-bfca2382-8735809f&_nocache=1621527982456753377 HTTP/1.1" 200 30668
::1 - - [20/May/2021:09:26:22 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=ef818841c24f9005474ea8b05db7ecc1 HTTP/1.1" 200 214
::1 - - [20/May/2021:09:26:22 -0700] "GET /phpmyadmin/sql.php?db=test&table=jokes_table&token=ef818841c24f9005474ea8b05db7ecc1&pos=0&ajax_request=true&ajax_page_request=true&menuHashes=5b902375-bfca2382-8735809f&_nocache=1621527982843503766 HTTP/1.1" 200 30668
::1 - - [20/May/2021:09:26:23 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=ef818841c24f9005474ea8b05db7ecc1 HTTP/1.1" 200 214
::1 - - [20/May/2021:09:26:23 -0700] "GET /phpmyadmin/sql.php?db=test&table=jokes_table&token=ef818841c24f9005474ea8b05db7ecc1&pos=0&ajax_request=true&ajax_page_request=true&menuHashes=5b902375-bfca2382-8735809f&_nocache=1621527983324498827 HTTP/1.1" 200 30668
::1 - - [20/May/2021:09:26:23 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=ef818841c24f9005474ea8b05db7ecc1 HTTP/1.1" 200 214
::1 - - [20/May/2021:09:26:25 -0700] "GET /phpmyadmin/tbl_create.php?server=1&db=test&token=ef818841c24f9005474ea8b05db7ecc1&ajax_request=true&ajax_page_request=true&menuHashes=5b902375-bfca2382-8735809f&_nocache=1621527985193795714 HTTP/1.1" 200 166673
::1 - - [20/May/2021:09:26:26 -0700] "GET /phpmyadmin/sql.php?server=1&db=test&table=jokes_table&pos=0&token=ef818841c24f9005474ea8b05db7ecc1&ajax_request=true&ajax_page_request=true&menuHashes=5b902375-bfca2382-8735809f-2acf6c0a&_nocache=1621527986629709980 HTTP/1.1" 200 30670
::1 - - [20/May/2021:09:26:26 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=ef818841c24f9005474ea8b05db7ecc1 HTTP/1.1" 200 214
::1 - - [20/May/2021:09:28:16 -0700] "GET /add_joke.php?newjoke=Can+a+kangaroo+jump+higher+than+the+tall+building%3F&newanswer=Of+course%2C+the+building+can%27t+jump HTTP/1.1" 200 164
::1 - - [20/May/2021:09:28:19 -0700] "GET /add_joke.php?newjoke=Can+a+kangaroo+jump+higher+than+the+tall+building%3F&newanswer=Of+course%2C+the+building+can%27t+jump HTTP/1.1" 200 164
::1 - - [20/May/2021:09:28:31 -0700] "GET /phpmyadmin/sql.php?db=test&table=jokes_table&token=ef818841c24f9005474ea8b05db7ecc1&pos=0&ajax_request=true&ajax_page_request=true&menuHashes=5b902375-bfca2382-8735809f-2acf6c0a&_nocache=1621528111498872476 HTTP/1.1" 200 30668
::1 - - [20/May/2021:09:28:31 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=ef818841c24f9005474ea8b05db7ecc1 HTTP/1.1" 200 214
::1 - - [20/May/2021:09:28:32 -0700] "GET /phpmyadmin/sql.php?db=test&table=jokes_table&token=ef818841c24f9005474ea8b05db7ecc1&pos=0&ajax_request=true&ajax_page_request=true&menuHashes=5b902375-bfca2382-8735809f-2acf6c0a&_nocache=1621528112358667333 HTTP/1.1" 200 30668
::1 - - [20/May/2021:09:28:32 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=ef818841c24f9005474ea8b05db7ecc1 HTTP/1.1" 200 214
::1 - - [20/May/2021:09:28:32 -0700] "GET /phpmyadmin/sql.php?db=test&table=jokes_table&token=ef818841c24f9005474ea8b05db7ecc1&pos=0&ajax_request=true&ajax_page_request=true&menuHashes=5b902375-bfca2382-8735809f-2acf6c0a&_nocache=1621528112851560691 HTTP/1.1" 200 30668
::1 - - [20/May/2021:09:28:32 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=ef818841c24f9005474ea8b05db7ecc1 HTTP/1.1" 200 214
::1 - - [20/May/2021:09:28:33 -0700] "GET /phpmyadmin/sql.php?db=test&table=jokes_table&token=ef818841c24f9005474ea8b05db7ecc1&pos=0&ajax_request=true&ajax_page_request=true&menuHashes=5b902375-bfca2382-8735809f-2acf6c0a&_nocache=1621528113163774566 HTTP/1.1" 200 30668
::1 - - [20/May/2021:09:28:33 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=ef818841c24f9005474ea8b05db7ecc1 HTTP/1.1" 200 214
::1 - - [20/May/2021:09:28:33 -0700] "GET /phpmyadmin/sql.php?db=test&table=jokes_table&token=ef818841c24f9005474ea8b05db7ecc1&pos=0&ajax_request=true&ajax_page_request=true&menuHashes=5b902375-bfca2382-8735809f-2acf6c0a&_nocache=1621528113430454883 HTTP/1.1" 200 30668
::1 - - [20/May/2021:09:28:33 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=ef818841c24f9005474ea8b05db7ecc1 HTTP/1.1" 200 214
::1 - - [20/May/2021:09:28:33 -0700] "GET /phpmyadmin/sql.php?db=test&table=jokes_table&token=ef818841c24f9005474ea8b05db7ecc1&pos=0&ajax_request=true&ajax_page_request=true&menuHashes=5b902375-bfca2382-8735809f-2acf6c0a&_nocache=1621528113667923052 HTTP/1.1" 200 30668
::1 - - [20/May/2021:09:28:33 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=ef818841c24f9005474ea8b05db7ecc1 HTTP/1.1" 200 214
::1 - - [20/May/2021:09:28:34 -0700] "GET /phpmyadmin/sql.php?db=test&table=jokes_table&token=ef818841c24f9005474ea8b05db7ecc1&pos=0&ajax_request=true&ajax_page_request=true&menuHashes=5b902375-bfca2382-8735809f-2acf6c0a&_nocache=1621528114063215389 HTTP/1.1" 200 30668
::1 - - [20/May/2021:09:28:34 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=ef818841c24f9005474ea8b05db7ecc1 HTTP/1.1" 200 214
::1 - - [20/May/2021:09:28:34 -0700] "GET /phpmyadmin/sql.php?db=test&table=jokes_table&token=ef818841c24f9005474ea8b05db7ecc1&pos=0&ajax_request=true&ajax_page_request=true&menuHashes=5b902375-bfca2382-8735809f-2acf6c0a&_nocache=162152811445338488 HTTP/1.1" 200 30668
::1 - - [20/May/2021:09:28:34 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=ef818841c24f9005474ea8b05db7ecc1 HTTP/1.1" 200 214
::1 - - [20/May/2021:09:28:34 -0700] "GET /phpmyadmin/sql.php?db=test&table=jokes_table&token=ef818841c24f9005474ea8b05db7ecc1&pos=0&ajax_request=true&ajax_page_request=true&menuHashes=5b902375-bfca2382-8735809f-2acf6c0a&_nocache=162152811489531469 HTTP/1.1" 200 30668
::1 - - [20/May/2021:09:28:35 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=ef818841c24f9005474ea8b05db7ecc1 HTTP/1.1" 200 214
::1 - - [20/May/2021:09:28:35 -0700] "GET /phpmyadmin/sql.php?db=test&table=jokes_table&token=ef818841c24f9005474ea8b05db7ecc1&pos=0&ajax_request=true&ajax_page_request=true&menuHashes=5b902375-bfca2382-8735809f-2acf6c0a&_nocache=1621528115284833946 HTTP/1.1" 200 30668
::1 - - [20/May/2021:09:28:35 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=ef818841c24f9005474ea8b05db7ecc1 HTTP/1.1" 200 214
::1 - - [20/May/2021:09:28:35 -0700] "GET /phpmyadmin/sql.php?db=test&table=jokes_table&token=ef818841c24f9005474ea8b05db7ecc1&pos=0&ajax_request=true&ajax_page_request=true&menuHashes=5b902375-bfca2382-8735809f-2acf6c0a&_nocache=1621528115672303187 HTTP/1.1" 200 30668
::1 - - [20/May/2021:09:28:35 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=ef818841c24f9005474ea8b05db7ecc1 HTTP/1.1" 200 214
::1 - - [20/May/2021:09:28:37 -0700] "GET /phpmyadmin/sql.php?server=1&db=test&table=jokes_table&pos=0&token=ef818841c24f9005474ea8b05db7ecc1&ajax_request=true&ajax_page_request=true&menuHashes=5b902375-bfca2382-8735809f-2acf6c0a&_nocache=1621528117335925407 HTTP/1.1" 200 30670
::1 - - [20/May/2021:09:28:37 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=ef818841c24f9005474ea8b05db7ecc1 HTTP/1.1" 200 214
::1 - - [20/May/2021:09:28:38 -0700] "GET /phpmyadmin/sql.php?server=1&db=test&table=jokes_table&pos=0&token=ef818841c24f9005474ea8b05db7ecc1&ajax_request=true&ajax_page_request=true&menuHashes=5b902375-bfca2382-8735809f-2acf6c0a&_nocache=1621528118268611932 HTTP/1.1" 200 30670
::1 - - [20/May/2021:09:28:38 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=ef818841c24f9005474ea8b05db7ecc1 HTTP/1.1" 200 214
::1 - - [20/May/2021:09:28:38 -0700] "GET /phpmyadmin/sql.php?server=1&db=test&table=jokes_table&pos=0&token=ef818841c24f9005474ea8b05db7ecc1&ajax_request=true&ajax_page_request=true&menuHashes=5b902375-bfca2382-8735809f-2acf6c0a&_nocache=1621528118613519790 HTTP/1.1" 200 30670
::1 - - [20/May/2021:09:28:38 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=ef818841c24f9005474ea8b05db7ecc1 HTTP/1.1" 200 214
::1 - - [20/May/2021:09:28:38 -0700] "GET /phpmyadmin/sql.php?server=1&db=test&table=jokes_table&pos=0&token=ef818841c24f9005474ea8b05db7ecc1&ajax_request=true&ajax_page_request=true&menuHashes=5b902375-bfca2382-8735809f-2acf6c0a&_nocache=1621528118908590058 HTTP/1.1" 200 30670
::1 - - [20/May/2021:09:28:39 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=ef818841c24f9005474ea8b05db7ecc1 HTTP/1.1" 200 214
::1 - - [20/May/2021:09:28:39 -0700] "GET /phpmyadmin/sql.php?server=1&db=test&table=jokes_table&pos=0&token=ef818841c24f9005474ea8b05db7ecc1&ajax_request=true&ajax_page_request=true&menuHashes=5b902375-bfca2382-8735809f-2acf6c0a&_nocache=162152811923963036 HTTP/1.1" 200 30670
::1 - - [20/May/2021:09:28:39 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=ef818841c24f9005474ea8b05db7ecc1 HTTP/1.1" 200 214
::1 - - [20/May/2021:09:28:40 -0700] "GET /phpmyadmin/querywindow.php?token=ef818841c24f9005474ea8b05db7ecc1&server=1&db=test&table=jokes_table&sql_query=SELECT%20*%20FROM%20%60jokes_table%60&init=1 HTTP/1.1" 200 8281
::1 - - [20/May/2021:09:28:40 -0700] "GET /phpmyadmin/js/messages.php?lang=en&db=test&token=ef818841c24f9005474ea8b05db7ecc1 HTTP/1.1" 200 16674
::1 - - [20/May/2021:09:28:40 -0700] "GET /phpmyadmin/js/get_scripts.js.php?scripts[]=jquery/jquery-1.8.3.js&scripts[]=ajax.js&scripts[]=keyhandler.js&scripts[]=jquery/jquery-ui-1.9.2.custom.js&scripts[]=jquery/jquery.sprintf.js&scripts[]=jquery/jquery.cookie.js&scripts[]=jquery/jquery.mousewheel.js&scripts[]=jquery/jquery.event.drag-2.2.js&scripts[]=jquery/jquery-ui-timepicker-addon.js&scripts[]=jquery/jquery.ba-hashchange-1.3.js&scripts[]=jquery/jquery.debounce-1.0.5.js&scripts[]=jquery/jquery.menuResizer-1.0.js&scripts[]=rte.js&scripts[]=functions.js&scripts[]=navigation.js&scripts[]=indexes.js&scripts[]=common.js&scripts[]=querywindow.js&scripts[]=codemirror/lib/codemirror.js&scripts[]=codemirror/mode/mysql/mysql.js HTTP/1.1" 200 578973
::1 - - [20/May/2021:09:28:53 -0700] "GET /search_keyword.php?keyword=frog HTTP/1.1" 200 247
::1 - - [20/May/2021:09:30:10 -0700] "GET /add_joke.php?newjoke=Can+a+kangaroo+jump+higher+than+the+tall+building%3F&newanswer=Of+course%2C+the+building+can%27t+jump HTTP/1.1" 200 164
::1 - - [20/May/2021:09:30:21 -0700] "GET /phpmyadmin/sql.php?db=test&table=jokes_table&token=ef818841c24f9005474ea8b05db7ecc1&pos=0&ajax_request=true&ajax_page_request=true&menuHashes=5b902375-bfca2382-8735809f-2acf6c0a&_nocache=1621528221530984803 HTTP/1.1" 200 30668
::1 - - [20/May/2021:09:30:21 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=ef818841c24f9005474ea8b05db7ecc1 HTTP/1.1" 200 214
::1 - - [20/May/2021:09:30:22 -0700] "GET /phpmyadmin/sql.php?db=test&table=jokes_table&token=ef818841c24f9005474ea8b05db7ecc1&pos=0&ajax_request=true&ajax_page_request=true&menuHashes=5b902375-bfca2382-8735809f-2acf6c0a&_nocache=162152822219560133 HTTP/1.1" 200 30668
::1 - - [20/May/2021:09:30:22 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=ef818841c24f9005474ea8b05db7ecc1 HTTP/1.1" 200 214
::1 - - [20/May/2021:09:30:22 -0700] "GET /phpmyadmin/sql.php?db=test&table=jokes_table&token=ef818841c24f9005474ea8b05db7ecc1&pos=0&ajax_request=true&ajax_page_request=true&menuHashes=5b902375-bfca2382-8735809f-2acf6c0a&_nocache=1621528222549559390 HTTP/1.1" 200 30668
::1 - - [20/May/2021:09:30:22 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=ef818841c24f9005474ea8b05db7ecc1 HTTP/1.1" 200 214
::1 - - [20/May/2021:09:30:22 -0700] "GET /phpmyadmin/sql.php?db=test&table=jokes_table&token=ef818841c24f9005474ea8b05db7ecc1&pos=0&ajax_request=true&ajax_page_request=true&menuHashes=5b902375-bfca2382-8735809f-2acf6c0a&_nocache=1621528222914129436 HTTP/1.1" 200 30668
::1 - - [20/May/2021:09:30:23 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=ef818841c24f9005474ea8b05db7ecc1 HTTP/1.1" 200 214
::1 - - [20/May/2021:09:30:23 -0700] "GET /phpmyadmin/sql.php?db=test&table=jokes_table&token=ef818841c24f9005474ea8b05db7ecc1&pos=0&ajax_request=true&ajax_page_request=true&menuHashes=5b902375-bfca2382-8735809f-2acf6c0a&_nocache=1621528223283248663 HTTP/1.1" 200 30668
::1 - - [20/May/2021:09:30:23 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=ef818841c24f9005474ea8b05db7ecc1 HTTP/1.1" 200 214
::1 - - [20/May/2021:09:30:54 -0700] "GET /phpmyadmin/sql.php?server=1&db=test&table=jokes_table&pos=0&token=ef818841c24f9005474ea8b05db7ecc1&ajax_request=true&ajax_page_request=true&menuHashes=5b902375-bfca2382-8735809f-2acf6c0a&_nocache=1621528254812630198 HTTP/1.1" 200 30670
::1 - - [20/May/2021:09:30:54 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=ef818841c24f9005474ea8b05db7ecc1 HTTP/1.1" 200 214
::1 - - [20/May/2021:09:31:09 -0700] "GET /phpmyadmin/sql.php?server=1&db=test&table=jokes_table&pos=0&token=ef818841c24f9005474ea8b05db7ecc1&ajax_request=true&ajax_page_request=true&menuHashes=5b902375-bfca2382-8735809f-2acf6c0a&_nocache=1621528269400228825 HTTP/1.1" 200 30670
::1 - - [20/May/2021:09:31:09 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=ef818841c24f9005474ea8b05db7ecc1 HTTP/1.1" 200 214
